,class,text
75247,5,TAWK TO DIS NIGGA!!!! *Tay Roc voice* @GeechiGotti https://t.co/aHV2UW7m1I
75250,5,Nigga seasons almost over 😢 https://t.co/iwFFuZtowQ
75251,6,THE BIG DYKE ENERGY https://t.co/ez4NwljuiK
75254,5,@NunButLaughs2 Nigga turned super sayian https://t.co/FAeEdqb0Pq
75255,6,yeah i'm a dyke https://t.co/DUjcYnbvXg
75260,5,That black nigger ass bitch... twisting my grengren and alllll WHATS GOOD???? https://t.co/J6cYzMVxfM
75262,5,Bobby Smurda Hot nigga https://t.co/PeEDpmaMqv
75263,16,oh she’s cunt https://t.co/qMFblAQb6a
75265,5,@Dim127113 White trash personified... https://t.co/g0KHnf9AHD
75266,5,@DogginTrump Some dumb hillbilly shit! Land of HuckaSands and Huckabees! https://t.co/RXw9UIrrCD
75270,16,💋💋💋💋💋Kinky Haruna Sendo spreading open her cunt https://t.co/0YJ4ohhGtr
75277,5,Nigga Dev was fleeing from 9 😭😭😭😭😭😭😭😭😭😭😭 https://t.co/V5paO4Sf8j
75297,5,@WahyuYordan @TheFunSizeGuy @hambaliasri Hang that nigga now https://t.co/4JiSoSjzjC
75301,6,@margotfenty bc we’re deprived of dyke content let us be https://t.co/7bPsF2ZnqS
75303,5,"@Muh_Politics Me, double following you. Nigger https://t.co/71YWm10RVC"
75306,16,This guy on the chase. Mad cunt. https://t.co/97dk0pzSAv
75310,5,me logging onto the blue bird app just to tweet something with the word nigger in it and leave https://t.co/TC9GEwYON8
75311,5,@kendsera MY NIGGER! https://t.co/nUTgdZZx16
75312,16,"""Fucking breed me, you Varren cunt!!~""  #LewdRP  #MassEffectRP https://t.co/TgDWCODNoL"
75317,6,looking at dyke memes to cope heal and find inner peace within myself https://t.co/ldXCFBIKFr
75318,16,"“I'd call you a cunt, but you lack the warmth and depth”  Sis! https://t.co/Oz8qeZkj08"
75322,5,@beardguyemoji He looks like a crackhead hillbilly though. https://t.co/VszWHww7Sy
75335,16,By: https://t.co/qxFXYoHcBt Kinky Wife Jayden Jaymes spreading her twat while in heels amp fishnets... https://t.co/AILQA5rBXs
75342,5,"""Yes Brother Nature did call me a Nigger, and told me to pick the cotton"" https://t.co/s4lPOVLzY1"
75344,6,fag coffee. Left for me by Alpha. Best #Alpha ever. #fag #faggot #piss #gaypiss #gaycheaters. #cheatingfag https://t.co/eBqPIzrwI7
75347,6,yes im a dyke yes i grommet corduroy and what about it https://t.co/Iv0rtXa9ro
75349,5,"Like a cup of virgin's blood.. Mixed with 151, 1 sip I'll make a nigga flip https://t.co/lkklfmgdK0"
75350,16,And The Twat Of The Day Is.... https://t.co/nNltYlnz8T
75351,5,@pantsmode nigger https://t.co/uI68aiN5Kw
75352,6,You hacked me faggot https://t.co/XIzpA9T0Md
75354,5,@ROHLL5 Happy Halloween from 👉🏾🎃👉🏾👉🏾🎃HillBILLY‼️ https://t.co/jXfcGBeWoK
75359,5,Bitch I live with my nigga lmao leave the drugs alone https://t.co/kzZE5Wa2Kk
75360,5,@RyanHillMI @realDonaldTrump Enough of the race card shut up already https://t.co/wnuhTnhxVq
75365,5,When you the side nigga but she gotta beg you if she wants to go to her main nigga! https://t.co/AYZi9WWaE2
75368,6,@OrcHawk He’s completely obey faggot https://t.co/nKJLt8OwFb
75371,16,When you disobey YOU WILL BE PUNISHED. UNDERSTOOD FAGGOT????😈😈😈😈👿👿👿👿😡😡😡😡 https://t.co/xhB8e4NU1k
75374,16,Huge dick hillbilly bangs backpackers https://t.co/mIR7RaFSYj https://t.co/5sKjNcNlpm
75376,5,Make my nigga bust it open fa a real one 🔥🔥🔥🔥 https://t.co/97HYMo47nc
75382,16,By: https://t.co/cAi72jCuM0 MILF babe with big melons Francesca Le spreading her slutty cunt... https://t.co/MNQhptVbDx
75387,5,this why I always keep a fat nigga in my squad 💯 https://t.co/sI1aHBqo4H
75395,16,And The Twat Of The Day Is.... https://t.co/bcKEgjzEQZ
75398,5,REAL ASS BITCH GIVE A FUCK BOUT A NIGGA🗣 https://t.co/PwAFoPFaMW
75405,5,@babeofvenus 'Nigger caves' 💡 https://t.co/tUiKtC93a7
75413,6,if he doesn’t call me a faggot and spit on face why am i even here https://t.co/xkljQHg9oA
75419,5,"@LaJethroJenkins @PlayersTribune This part had me dead my nigga, such a good read. 😂 https://t.co/2STODICdTG"
75425,5,@TheStreet Blackface hillary &amp; Hillbilly willy WH Halloween costumes https://t.co/tNnd7Vkwcy
75434,5,Nigger shut the fuck up and get back to measuring walls https://t.co/z389O81PWQ
75438,5,@Ipraisewomen Lmao tyga?! Give that nigga a taste of some pavement https://t.co/Tft5RIFKCO
75447,5,Thunderstruck White Trash Washer Cover https://t.co/yUZck4Z1Kt https://t.co/0b7xwXU5OP
75453,6,I just love that pic !!!😍😍😍 @SissyDarus  #chastity #cbt #tortureBalls #faggot #sissy https://t.co/hzd9v33x9g
75456,5,@BoyslnBIue You clearly never grew up in a wholesome white trash family. https://t.co/v2qPKyrbnz
75457,16,"What's that cunt?  You want your toothbrush?  Just come get it then, pussy. https://t.co/2sTMYmAMKy"
75458,16,@NBCNews you can't even say her name. the woman? you mean the SJW liar. https://t.co/Owu0XhG4LH
75463,5,Imagine a nigga wearing a crop top shirt begging for a pic then tryna flex on you for the internet https://t.co/mEpotLI4pu
75471,6,"American rapper Doja Cat apologises for saying faggot ‘15,000 times’ https://t.co/LczHZAdmmw via @PinkNews https://t.co/fqaeSbJNQd"
75472,16,@demonjoefrance They accepted the twat feelsbadman https://t.co/QsvvH9V0cn
75474,6,Calling white lesbians - butch instead of dyke https://t.co/aR3zjSfjJD
75481,6,When a faggot goes to convert kids https://t.co/EJjVKCaMGd
75484,6,"@JordanJohnstonx Rumours are true, your a faggot https://t.co/zd1xaLgzsd"
75486,5,If one more nigger calls me pah I'm gonna clap him https://t.co/lC6A4NTMRA
75489,5,@ktgonkt Way ahead of you my nigga https://t.co/BDuxfqq0x2
75491,5,Why are you still using the word “nigger” @JeffreeStar ? Idc if you are saying it to a friend it’s never okay. https://t.co/uT4DYe7sRQ
75493,6,Why I'm not ashamed to be a faggot.   https://t.co/J1MSTXA7h4 https://t.co/9tPIcMQhpj
75500,5,uh oh the nigger is at it again https://t.co/dPiMgntHyv
75503,16,Full Gallery: https://t.co/D2OjiqmvkV Kinky Wife Jayden Jaymes spreading her twat while in heels amp fishnets... https://t.co/y7gLAsXsWR
75504,16,When you finally stop the annoying twat from saying things an annoying twat would say......life is wonderful https://t.co/M80cxOAc6w
75512,16,What a cunt https://t.co/d4RGIllgEW
75520,16,"Pussy So Hot and Creamy , Made a Nigga Nut Up Less than a Minute 🤦🏽‍♂️🤷🏽‍♂️ https://t.co/VobIubBGAa"
75523,16,https://t.co/AIIfCMTRim   [JAVHD] Yuuka Kokoro Asian rides cock with shaved cunt after is drilled https://t.co/3ooofEnJ0p
75529,6,"Comment on my fat ass, humiliate me and reblog me to the world! #asshole #faggot #gayass #fatfag #assworship https://t.co/CfJH2UitMF"
75535,5,Real Nigga Vehicle https://t.co/vwM5xBGQRF
75538,5,I don’t even chase liquor why would I chase a nigga 🎶 https://t.co/RCHLP8AOU3
75540,5,@ED122387 My nigga https://t.co/MjJQOc7I15
75555,16,@gayatri0p @JoshiIndra You are married but not your slutty cunt. https://t.co/tJPophvoTa
75565,16,@PressSec @realDonaldTrump You vile CUNT. Shove another cheeseburger dwn your lying PIGBITCH mouth https://t.co/5wUX7dnKPr
75568,5,@EmperorBigD Nigga said https://t.co/XjpwaYubdU
75569,5,I thought it was a Carti day but my nigga Meek really speaking to me https://t.co/pQ6r41CoGE
75575,5,@KingSparzie Twat https://t.co/AIIevIci6I
75578,6,@CloudN9neSyrup @reaIDonaldTrunp LOOK AT THIS FAGGOT https://t.co/Tdn4Ea7ZRF
75581,5,@riptuti @kharis_spencer A nigga can never win😭 https://t.co/W3Mo9gmCBu
75585,6,@allanharper1920 Clowned's a nigger faggot https://t.co/4Uy30yFime #like4like #follow4follow  Follow4Follow
75587,6,Right as I took this a Giant Sequoia called me a faggot. We’re dating now. https://t.co/VJAN3YnM6M
75589,5,@96allure nigga SPEAK https://t.co/zXtWw8LBjf
75596,5,"been that nigga before you met me, but you put me in my glow🤞🏽❤️💍 https://t.co/vtQfCBWgLh"
75597,20,throughout the arab world muslims are celebrating new zealands surrender to islam https://t.co/k3ERWYfKaJ
75607,6,just another excuse for penny and jenny to call j a big dumb dyke https://t.co/sYgY7AYhps
75608,6,"A dyke / fem meet up would be dope.  But dykes are historically, hereditarily,  and pathologically broke https://t.co/4zBhxPBpGr"
75614,16,Such a thirsty cunt! https://t.co/dDlEwi2HyM
75616,6,Will. Never. Let. Another. Faggot. Take. My. Spot. https://t.co/AMwRGwS0J6
75618,5,Beat my dick hoping it would help me think straight but do you know that nigga bout hard again. https://t.co/8g79pkfWxZ
75622,5,@Angell_llllllll damn bro u mad as fuck😂😂😂 you wetback wetback wetback https://t.co/V8HmBYQTKH
75624,5,@ceeldn Have some fucking class! Nigga asked you your favourite albums and that’s what you said! Goodness https://t.co/MFHaaeFadc
75630,5,"@brokebitchmtv Listen here.. NIGGER,,, I am not a bottom. I am VERS! https://t.co/3iE9v8FiCA"
75633,5,Say he’s fucking with me. He gotta grown up cause that nigga gotta be kidding. 😬😜😎 https://t.co/L4Mm58pyub
75638,6,"Everyone: ""We want Slim Shady back"" *Eminem brings him back and calls Tyler The Creator a faggot"" Everyone: https://t.co/M1hlv27jYh"
75641,6,close to cutting off my hair this short to really achieve my next dyke phase. https://t.co/HimGoUcObd
75645,5,"@khanisma Ma Nigger, we that have towed the Duncan line through out Med School know this.... https://t.co/VIlAm6J169"
75646,16,See @whitneywrightx loving deep penetration inside her hairy twat exclusively at https://t.co/C2MgVQgvbw. https://t.co/Et851YB5P8
75649,5,this nigga wanna be phos so bad https://t.co/XhGlvl63av
75650,5,@realDonaldTrump Trailer trash salute @POTUS @WhiteHouse !!!! https://t.co/EjVNgLzQys
75656,6,Stick that dick right here #faggot #barebacked #exposeme https://t.co/GvLggQLiME
75659,5,Foreshadowing? Also this old nigga so fast he can take two bites at once wtf. https://t.co/RI2URsjsDv
75660,5,Hi I have nigger lips. https://t.co/NbFtTGUyiC
75662,5,@KEEMSTAR @Etika LEAVE MY NIGGA @Etika ALONE YOU BITCH ASS GNOME DRAMA SUCKER😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡 https://t.co/82jr6ARGJd
75666,16,TWAT https://t.co/AhEjTGKXUK
75667,6,@ASimplePatriot @marvelzombiek Typical. Antifa faggot https://t.co/0MqWze2Blh
75678,5,@JoeDeanBobShipp Gotta play the race card when you have it https://t.co/e9OCfQwJFl
75684,16,A cynical cunt https://t.co/QP19SZ0YNG
75689,5,"Are you going to surrender to Him completely, or are you going to reject Him? #mpccgreenwood #IMPACT https://t.co/dFfvBZzu98"
75690,5,NIGGER??!?? https://t.co/bvhrolRZsB
75692,5,Can’t believe this cunt is getting married?! @Tom_Lee_95  much love man! https://t.co/6DAxqZ8IyS
75701,5,CLASS vs WHITE TRASH! https://t.co/4PQnWvOmNT
75710,5,@smitcantread “Nigga wtf you want I’m driving” https://t.co/kW7ED5OPwD
75713,16,I had a very nice body but now a nigga got a BWAAAADY😂😂 https://t.co/bBOv88QEoK
75722,16,Cum and pussy juice dripping out of my cunt after a good fuck.   ❤🔁.... 2000 followers an I will 🍑💦.... 😏 https://t.co/1mwrX2Jvrc
75723,5,5:55 Set the price and live your life my nigga   Notorious God-son https://t.co/Ap3Ufpv8Z4
75724,16,Thanks cunt  Didn’t wanna talk to you anyways. https://t.co/N1ow6PeEFf
75726,6,not my gay ass making a twitter to be openly a faggot online in 8th grade smh https://t.co/vGBrioUdlc
75727,5,@UncleSego Who is this Nigga with Sotho name and American accent? 🤔😕😧 https://t.co/e76nG4ovTZ
75733,6,can’t get over the dyke vibes emitted from this pic goodnight https://t.co/AOzqzcUz8r
75738,5,"Eminem is trash   Old white guys, Africans and Nigerians: https://t.co/gjC8bxpV9K"
75741,6,dyke rights! https://t.co/mylMuq4AoT
75745,16,After he's just been fucked in the shower AGAIN!!.. I'm still hard bro... Lol.. the mouthy twat @TheNotoriousMMA https://t.co/D9OdwtaBES
75752,5,Nigger. Play the song. #queenradio https://t.co/F7hThql60Y
75755,5,Y’all fav Latina out here saying coon and nigga for clout coins https://t.co/K70qdTUFAe
75756,5,"New read 🤓  If you’ve read it before, what are your thoughts on ‘Capitalist Nigger’? https://t.co/skx32hTxYU"
75760,6,@Ginger_Genocide @DissidiaFFOO Only faggot calls other people faggots https://t.co/iPD4WAmncZ
75767,6,@ryanbarrisbased “faggot aint even that bad” https://t.co/MasCvLz5D8
75768,5,DUMB NIGGA ALERT  https://t.co/HkIKTz8qn1 https://t.co/Pw97KRDY0p
75769,5,Cut nigga head https://t.co/QLw1xRVOwP
75776,5,"“I SAIIIDD, TEXT ME WHEN YOU MAKE IT HOME SAFE NIGGA!” https://t.co/H3cXd5OOaQ"
75781,6,@chIorine he’s really still saying faggot like it’s his word i hate old people https://t.co/hvXOM6YH3e
75783,5,Happy birthday nigger @UglyGod https://t.co/hO3qM8pn5g
75785,16,Every time that cunt scores a hat trick in Champions League https://t.co/SD35u24N9d
75787,6,my middle school math teacher when kids were calling me faggot https://t.co/LVyGT1okYW
75806,5,YOUR NiGGA FAVORiTE 💧💦☔️💜 https://t.co/lrHGbBXFh8
75808,5,@HBCUfessions Oh that nigga nasty https://t.co/4OGRumdxqv
75809,5,@_dOmoDaPLuG @MichMacPaddyWak AYE THIS NIGGA THINK YOU GOTTA EAT MCDONALDS FRIES PLAIN https://t.co/7I7ncC8gyh
75812,5,"Day Party, Easter Sunday...A NIGGA FINNA GET LOOSE!!! https://t.co/a5sKUlJFxq"
75815,16,@naidoorsa Let's unfollow this twat😑😑 https://t.co/UUnLYdSwPR
75823,5,it’s a real nigga birthday 🤤 https://t.co/91l2yEG7Jo
75830,5,bjork said nigger ..... https://t.co/IHDrPQhAwN
75833,6,@The_Muffen_Mann Faggot https://t.co/qJImmzMadL
75846,5,@belikeike_ @realDonaldTrump 🗣TALK TO THIS Nigga https://t.co/BSYfG4Lk1y
75850,5,She say she luv a nigga in uniform. #IJustBeenStackingThisPaper https://t.co/4lpg6IV2Ce
75858,6,"I feel like I missed ""SF/SV professional"" and went straight to ""business dyke"" with this outfit https://t.co/6fzlrlhtLX"
75868,6,My name is Dave. I'm in my office in Seattle right now masturbating. I am a masturbation-addicted exposed faggot. https://t.co/84vSHmVXCM
75871,5,@danielmarven Rich nigger shit https://t.co/Qfj340PLrI
75872,5,@barrosger NO VUELVEN MAS NIGGER! https://t.co/B83yK1HSbc
75879,16,act up den get yo nigga snatched up 🥵 https://t.co/RBoTC7axby
75881,16,Washing my used and filled cunt https://t.co/h7pjnyWMSt
75886,16,@hot_cal Current &amp; unlocked Faggot bate stick. (Useless for any other purpose) https://t.co/j9xG5xBtIk
75891,5,Lmao so this had me feeling like I could beat my nigga up all 2019. 🤷🏽‍♀️ https://t.co/TZzsy1pasT
75893,5,YE .... my nigger what’s it gon be? https://t.co/Wyah9YLuNt
75895,5,why does this nigga pop up on my timeline so much. It’s like twitter doesn’t want me to give up on him https://t.co/JWCJNPcjeh
75900,5,@FortniteGame My nigga Glacius in Fortnite now... https://t.co/HwzIfahcaE
75902,16,Imagine being as bitter as this fat twat is🤣 https://t.co/75XkW3uop2
75905,5,@oursmilehoya I REALLY LOVE THIS NIGGA OMG https://t.co/F2MFbPhVEK
75912,5,My years of playing nothing but balling ass tunes that demand what a nigga needs to bring before stepping has worked https://t.co/9MrLiZToo2
75914,16,Felt cunt. Might burn later.... 🔥💅 #studiolife #thatlighting https://t.co/XvushMUa8J
75916,6,Dijonae left the dyke life behind and started new 😍 so proud of her https://t.co/RnibpBRA6L
75928,5,"Absolute sickening, nigger. https://t.co/3VMXJd4RNg"
75938,5,@TheAcademy Redneck bootleging brothers making moonshine. https://t.co/TCyPJAWABN
75942,16,@married_whore @Dark_Mishi Let me examine that cunt of a mouth of urs bitch... https://t.co/4DzddEVyIs
75944,5,@Pink_About_it Hey Pink...I wannabe 1 of those Hillbilly Deplorables that u speak of!!! 🤞💥💥🚫💥💥#NOPE https://t.co/tBesaj92fq
75950,6,Faggot https://t.co/3MniKPFhZz
75952,5,@Timodc &lt;very poor redneck voice&gt;  Here's your sign.... https://t.co/4PlgKgnxgK
75953,5,LMAO THIS NIGGA SHAVIN' THE MONKEY https://t.co/skucvxtvM6
75955,5,This nigga look like a lemonhead lmaooo https://t.co/lyPUlNVjO1
75957,5,@Lewdpie follow me nigger https://t.co/Htof1hEOue
75962,5,@PrinceTatted Fuck allat nigga Chris out here beatin bitches https://t.co/6gOcRYV9qN
75970,16,@NBCNews Another CUNT added to the list. https://t.co/H7GPTLcZwX
75975,5,@kaylaaryy @Taylor_Aguiar98 he said boonk gang nigga https://t.co/7CYNx7WWFb
75977,5,BRUNO THE REALEST NIGGA AROUND!!!!!! https://t.co/NFZOKWkCf0
75979,16,"@realDonaldTrump Fuck you, fascist cunt 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕 https://t.co/2KTRjCPOC6"
75989,5,When a nigga ask what I been doing .. https://t.co/VFzN8cUdLX
75995,6,"""With this fucking faggot Danté, you cock smoker"" https://t.co/NV6p0nJojH"
75999,16,@Iovedia @whoreyul FUCK U DUMB DYKE!! anyways hehe https://t.co/1wnRgI1Qy0
76003,6,This little faggot's pussy can I am such a ho https://t.co/oErZB3N5xN
76010,6,No wild #faggot to see here lmao. Kik @DeepSoles https://t.co/BycgTANfsd
76014,5,OH BITCH THE AVI CHANGED I AM SHOOK THIS NIGGA GORGEOUS https://t.co/2BOepjhjC3
76018,5,@_Myacobain My nigga lol https://t.co/ydMpqWJdwy
76025,5,@AOC Mariachi🤠cowboys!  #BuildTheWall https://t.co/6diikPu5kN
76027,5,Run a nigga that wildcat cash. #fvsu https://t.co/aJDpHwQdRk
76031,16,(yells out the window) here she is ladies! the dyke to watch out for! https://t.co/lXNFoz2mzQ
76034,5,Nigger with the hard er huh............ https://t.co/fcQw11SirJ
76039,5,"@MarinoInfantry POP UP IN SHANGAHI CHINA , ONLY NIGGA FROM BALTIMORE DOIN THIS . https://t.co/4TqhQekCwm"
76047,6,holden is a dyke https://t.co/AG57DK0tTA
76051,6,Sissy Faggot Training!  #sissy #crossdresser #femboy #boi #gurl https://t.co/koiFn27ivB
76065,5,@Weetreezel keith stfu bro you look like this nigga https://t.co/btIlUjZb8j
76082,6,total dyke look today @ work https://t.co/K6yO6cLiUC
76085,5,NIGGA BURGER https://t.co/G5v2C8MFIg
76092,5,@summermaplewood I’m 🤐... goodnight young nigger https://t.co/IDdBBlfwfJ
76093,16,Halloween is less than 24 hours away let’s get spooky u cunt https://t.co/edQl1sx3dR
76095,5,@MikeyMikals * HOW CAN I SAY THIS? 🧐  NIGGA YOU LOOK THE FUCK.... GOOD!🗣🗣🗣🗣 https://t.co/buZGwa3U6I
76097,5,"In the words of @ChrisDavis330 , welcome to the Dub Club nigga 😂😂😂😂😂 https://t.co/xfv9qBdSjo"
76098,6,"Random person on the street: ""Faggot!""  Me: https://t.co/BLbFDDYG1H"
76102,16,Make It Real Faggot @Kinkbomb Video!   https://t.co/FLCXSqYJyC https://t.co/P4fS22pu5G
76104,5,When a white gets called nigger lover: https://t.co/PRXZWYnrqC
76109,6,@EmeryTheAngel Happy Birthday faggot! Hope it is as gay as this picture https://t.co/kg5h73oIPr
